"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000065534.18",2490.52594407672,0.669616423447136,0.173630731950237,3.8565547465356,0.000114996352143733,0.000818706630133916
"ENSG00000144048.10",809.770208863973,-0.385802613353005,0.100044899524052,-3.85629467557468,0.000115118705437428,0.000819277612186687
"ENSG00000091409.15",21004.2596008509,-0.451560141725182,0.117106286699607,-3.85598548507898,0.000115264327317534,0.000820013713668958
"ENSG00000140057.9",218.032261378726,0.935900180566491,0.242752069073351,3.85537467976717,0.000115552513852887,0.000821763139130885
"ENSG00000206557.6",21.8412733919722,1.88152497599089,0.488075029062996,3.85499126968868,0.000115733759131499,0.000822751039678059
"ENSG00000115762.16",8586.51376384843,-0.343632356213157,0.0891441845757207,-3.85479274782383,0.000115827709532487,0.000823117865620992
"ENSG00000135740.17",55.0159374147849,1.18652647130955,0.307936744492584,3.85315001385983,0.00011660789757117,0.000828359319149582
"ENSG00000164938.14",94.0648804360795,1.401009450052,0.36368852105229,3.85222345208572,0.000117050135310171,0.000831197088011868
"ENSG00000167757.14",15.5506364534636,-4.48629039670133,1.16463033711533,-3.85211534830306,0.000117101834965015,0.000831260505617252
"ENSG00000204745.4",206.427593282923,-0.556250477907733,0.144413888094714,-3.85177966777624,0.000117262508421312,0.000832097157238636
"ENSG00000179431.7",849.052153568159,0.893612526235379,0.23206415829617,3.85071323722,0.000117774335783492,0.000835424084046696
"ENSG00000006652.14",1754.63865135185,0.569704562561047,0.147974042635753,3.85003040001691,0.000118103165191515,0.000835763190635632
"ENSG00000135454.14",407.392097652621,0.534349907984646,0.138788231443496,3.85010964133649,0.00011806496111509,0.000835763190635632
"ENSG00000155980.12",10.5140029140538,3.68080901455927,0.955979257580908,3.85030217483328,0.000117972184804979,0.000835763190635632
"ENSG00000166197.16",13297.88483971,-0.503453377402396,0.130767485849435,-3.84998896424507,0.000118123146978601,0.000835763190635632
"ENSG00000166847.10",5541.6103576882,-0.251852693233758,0.0654142277167332,-3.8501210214446,0.00011805947545834,0.000835763190635632
"ENSG00000221869.5",624.119570237217,0.508494740866008,0.13207560487831,3.85002772718337,0.000118104454029715,0.000835763190635632
"ENSG00000261371.6",264.100927346898,0.931750608212004,0.241986888285332,3.8504177429372,0.000117916528908532,0.000835763190635632
"ENSG00000143942.5",725.828775291343,-0.607363134860168,0.157780126118759,-3.84942736326002,0.000118394285337935,0.00083737675757937
"ENSG00000130038.10",46.7619806737023,1.09714916923844,0.285030452573438,3.84923491273535,0.000118487334497283,0.000837580901991416
"ENSG00000168040.4",1060.65105460224,0.593321702407335,0.154141985953622,3.84918942581842,0.000118509337336715,0.000837580901991416
"ENSG00000137818.12",32052.6206187584,-0.514411268894194,0.133661604520208,-3.84860911060231,0.000118790384575208,0.000839262055472099
"ENSG00000159200.18",949.55554405166,0.421911783561853,0.109648340310735,3.84786292584263,0.000119152686263349,0.000841515846734904
"ENSG00000185483.12",708.381866082035,0.747519699567682,0.194282362986804,3.84759423385465,0.000119283401612694,0.000842133016252929
"ENSG00000255302.5",5527.11899091698,-0.318571114691163,0.0828009849763457,-3.84743146210363,0.000119362653823015,0.000842386543102439
"ENSG00000173267.14",128.468934195401,1.21655187429734,0.316256413226394,3.84672633793029,0.000119706546664126,0.00084450687512303
"ENSG00000029534.20",4232.26431987922,0.635861433620101,0.165321024074974,3.84622244616471,0.000119952869481675,0.00084593758027788
"ENSG00000061676.15",12242.3389994565,-0.434221537366772,0.112911977997474,-3.8456640745102,0.00012022638247076,0.000847558929888173
"ENSG00000165280.16",22335.9600170886,-0.3386494054153,0.0881136844063372,-3.84332363011419,0.000121379237391104,0.000855375945588652
"ENSG00000198538.11",641.10011075299,-0.461637237585211,0.120170215963694,-3.84152790176128,0.000122270834071748,0.000861346839803734
"ENSG00000172594.13",1176.5406180378,-0.506104018256203,0.131819924385849,-3.83935903934213,0.000123355927828663,0.000868676019303582
"ENSG00000259345.7",6.81650052557344,5.07865983859358,1.3235357578951,3.83719125705414,0.000124449547743275,0.000876059909430747
"ENSG00000246859.3",11.8169522655598,2.99104893464159,0.779674512993958,3.83627896614952,0.000124912514456311,0.000879000590504297
"ENSG00000083799.17",963.35595698675,0.548753862635351,0.143051476303599,3.83605871686867,0.000125024528949171,0.000879470410660904
"ENSG00000106477.19",818.369493388234,0.340811847021652,0.0888572971810833,3.83549644017539,0.000125310921480378,0.000881166088962599
"ENSG00000104341.17",12372.9996388971,0.272813623435834,0.0711438003113237,3.83467880886329,0.00012572848107704,0.000883782552699225
"ENSG00000038382.20",4661.93677679679,0.664854415281993,0.173422734658497,3.83372120495746,0.000126219191329462,0.000886911136182005
"ENSG00000136811.16",2864.38837236349,-0.351025078199882,0.0915960942463151,-3.83231491569853,0.000126943097012762,0.000891675472909306
"ENSG00000155465.18",38.9124298820188,1.94447059240641,0.507748740959756,3.82959214971353,0.000128355812791122,0.000901272968716855
"ENSG00000074527.12",1655.07599592473,0.495373348985889,0.129384232901738,3.82869950902058,0.000128822178276003,0.00090422096676504
"ENSG00000115446.11",1155.91979166969,-0.372828347670083,0.0974234776567159,-3.82688399795983,0.000129775634230478,0.00091058455844894
"ENSG00000122778.9",597.837190340104,0.632060068913607,0.165240979316659,3.82508062786507,0.000130729294897522,0.000916944993009111
"ENSG00000255274.9",2.86380047251235,-5.62424786138149,1.47040498893114,-3.82496516518883,0.000130790578430865,0.000917043896963309
"ENSG00000157933.10",2650.66772456326,0.396236447569836,0.103652388777393,3.82274303799025,0.000131975292636108,0.000925016872583988
"ENSG00000103490.14",169.97127701713,0.919951102167205,0.240693774587718,3.82208099791106,0.000132330205907648,0.000926835993521095
"ENSG00000116874.11",1002.91801332932,-0.355409876088367,0.0929877341426764,-3.82211567326763,0.000132311594488352,0.000926835993521095
"ENSG00000133247.14",253.470794597383,0.603876112908943,0.15803001731123,3.8212747374421,0.000132763648901489,0.000929536844398175
"ENSG00000004399.12",2271.72543307314,0.489024346034442,0.127978467560844,3.82114550482445,0.000132833248204911,0.000929689237346291
"ENSG00000185737.13",20.5415384967759,1.98285493587177,0.519038569060146,3.82024584312152,0.000133318722079719,0.000932751145551268
"ENSG00000163597.15",1150.1286804182,-0.44439817485416,0.116338510531298,-3.81987162139751,0.000133521150858182,0.000933831265951645
"ENSG00000127184.13",5737.50530246835,-0.569098503219457,0.149000304534663,-3.81944523534222,0.000133752149988014,0.000934690469946593
"ENSG00000166887.15",1672.77164084046,-0.330688117973606,0.0865816539541988,-3.81937861973089,0.00013378827368756,0.000934690469946593
"ENSG00000171863.15",25075.271860242,-0.494765587941341,0.129537341975685,-3.81948232374731,0.000133732042012358,0.000934690469946593
"ENSG00000203883.7",53.0117334489972,1.22898638962269,0.321784252981854,3.81928692356488,0.000133838012874356,0.000934701982833623
"ENSG00000079691.18",2713.88624223193,-0.40910255539118,0.107139078823802,-3.81842517111779,0.000134306309371658,0.000937635570742651
"ENSG00000114491.14",3228.15892323307,-0.456603848635566,0.119595594051058,-3.81789857944627,0.000134593231101903,0.000939301270986207
"ENSG00000080822.17",944.944458209822,0.38708121605381,0.101389964531862,3.81774683363431,0.000134676019312019,0.000939541676722323
"ENSG00000112357.13",593.797470176777,-0.427532048800252,0.1120330651474,-3.81612382235331,0.000135564494112022,0.000945061516341915
"ENSG00000130303.13",2182.14486073828,0.517993609041511,0.135735402840221,3.8162012135571,0.000135522003257034,0.000945061516341915
"ENSG00000151348.14",2963.78022124868,0.284119878523864,0.0744560507600501,3.81594075462716,0.000135665055554084,0.000945423456346066
"ENSG00000144857.14",47.0060717021202,4.80286719432934,1.25885847629058,3.81525587251215,0.000136041893662526,0.000947709765313571
"ENSG00000164733.21",2677.65248878581,0.447019832765138,0.1171857509152,3.81462617488893,0.000136389237919836,0.000949789046295212
"ENSG00000130511.16",2667.65797065124,0.493424495322336,0.129426150966501,3.81240183407794,0.000137622894753381,0.000958036741556845
"ENSG00000213563.7",1570.67463334601,0.460124252210523,0.120702337015129,3.81205752588576,0.000137814790759502,0.000959029098890686
"ENSG00000171552.13",9448.13241606087,-0.39220383162903,0.102960589841943,-3.80926170130835,0.000139382369250966,0.000969590454102281
"ENSG00000157557.13",3025.2754920459,-0.386870016653164,0.101598105080802,-3.80784677377086,0.000140182084688469,0.000974804650449048
"ENSG00000109846.9",13.9569359340238,5.12244908353199,1.34543887777413,3.80727000546206,0.000140509311750616,0.000976730680681322
"ENSG00000162676.12",45.0081911133351,1.23888403483433,0.325466800129971,3.80648359322549,0.000140956638772749,0.000979489893166657
"ENSG00000082258.13",1375.14863787819,-0.458591346485936,0.120492896366806,-3.80596168167363,0.000141254252619262,0.000981207167229443
"ENSG00000180357.9",2314.10624106673,-0.60641717570349,0.159357891132115,-3.80537902073981,0.000141587207216,0.000983168617166907
"ENSG00000108559.12",2688.64481829868,-0.385524678617547,0.101333220275427,-3.80452409949747,0.000142077079885825,0.000986217901664605
"ENSG00000175356.13",11.7215642746083,2.7970368998921,0.735550725343249,3.80264311286872,0.000143160516705309,0.000993383721058334
"ENSG00000077380.15",4459.74570217931,-0.276935785333086,0.0728364678823233,-3.80215836084353,0.000143440989252225,0.000994974684905867
"ENSG00000156113.23",29.2847410724202,2.63134488315681,0.692284182352164,3.80096057404681,0.000144136237056575,0.000999440564906025
"ENSG00000127526.15",1406.08523172727,-0.333016049189844,0.0876326275774399,-3.8001376701339,0.000144615724128595,0.00100240770833216
"ENSG00000163535.18",2921.50528165012,-0.502800202297712,0.132352378052795,-3.79895102524826,0.000145309799993435,0.0010068596337513
"ENSG00000159307.19",146.720764714099,0.855222345653607,0.225153370781829,3.79839903210825,0.000145633732029569,0.0010087445530031
"ENSG00000025772.8",5474.45828989302,-0.416924128413445,0.10979306316542,-3.79736311560308,0.000146243486291737,0.00101192076733498
"ENSG00000175147.13",38.8500694229599,-1.49352785190642,0.393307444098236,-3.79735465045859,0.000146248478876516,0.00101192076733498
"ENSG00000197183.14",1202.55249196749,-0.449905451279915,0.118476717528693,-3.79741657824842,0.000146211958725072,0.00101192076733498
"ENSG00000139880.19",727.135166796737,0.43847554367521,0.115475188428686,3.79714075068168,0.000146374686262614,0.00101243359508902
"ENSG00000109113.20",4201.41674580358,0.349255894189178,0.0919809391331562,3.79704640418574,0.000146430386156706,0.00101245855045953
"ENSG00000141551.14",4084.32923126956,0.33744067588623,0.0888761289295429,3.79675262582306,0.0001466039536659,0.00101329816623415
"ENSG00000154174.8",5594.5457484897,-0.303509952736311,0.0799517813619174,-3.79616248151388,0.000146953203052357,0.00101535103253666
"ENSG00000157107.14",1735.91425409329,-0.541275225726428,0.142682013869389,-3.79357713735321,0.000148492472408744,0.00102562178171157
"ENSG00000115526.11",918.636929695961,-0.383961531933781,0.10122547314074,-3.79313151147179,0.000148759319363521,0.00102709986896959
"ENSG00000135457.10",2432.03737642221,-0.301788426926546,0.0796195468274504,-3.79038111810125,0.000150416311698738,0.00103817167406842
"ENSG00000176046.8",6.73614362195344,5.4224428851381,1.43063618106122,3.79023189607565,0.000150506706569956,0.00103842681891859
"ENSG00000140326.13",483.953612265777,-0.454397564383325,0.119921776360422,-3.78911635712971,0.000151184093437024,0.00104273031939035
"ENSG00000135862.6",9072.41902111788,0.636184922349908,0.167942539874449,3.78811064085079,0.000151797252048478,0.00104658793572693
"ENSG00000131089.16",516.323366402048,0.539143375968986,0.14238037213996,3.78664114909749,0.000152697372793994,0.00105242061617875
"ENSG00000119820.11",2085.37880752922,-0.399622153220947,0.105561802732577,-3.7856700328747,0.000153294973924634,0.00105616487529216
"ENSG00000171497.5",1206.55154155452,-0.376081566589875,0.0994259042788656,-3.78253101460417,0.000155241742984825,0.00106919862390257
"ENSG00000150281.6",73.1476161963576,1.27432023537216,0.33691731963814,3.78229364029376,0.000155389901198514,0.0010698399290451
"ENSG00000125485.17",1323.70881808033,-0.474325199227522,0.125430959086326,-3.7815639988934,0.00015584614376141,0.00107238119850858
"ENSG00000170144.20",21787.7911171041,-0.418224941204285,0.110596843448928,-3.78152692393444,0.00015586936024834,0.00107238119850858
"ENSG00000144746.7",2493.02843449464,-0.413591731636547,0.10939072807468,-3.78086643096653,0.000156283509528344,0.00107485006765495
"ENSG00000151353.15",1123.8812957848,-0.382755712394841,0.101244976777595,-3.78049089028525,0.000156519446627691,0.00107609195778415
"ENSG00000233901.6",32.7526818099552,-1.58470967833391,0.419201475510273,-3.78030558314453,0.000156635991130661,0.00107651241994891
"ENSG00000077147.16",16339.7698718878,-0.284643987414583,0.0753014458767551,-3.78006005197372,0.000156790537905531,0.00107719367081368
"ENSG00000185306.13",189.504089118798,-0.568829708902611,0.150528072262922,-3.77889453011167,0.000157526121799552,0.00108186491282547
"ENSG00000143947.13",29118.1102708577,-0.53184159075812,0.140756093690355,-3.77846228048998,0.000157799747751188,0.00108336132013144
"ENSG00000013306.16",6275.58184001424,-0.443395805303437,0.117401778580521,-3.77673839923413,0.000158895467769773,0.00109032442482967
"ENSG00000107614.22",421.280665122244,0.531184792851587,0.140651503399158,3.77660231148846,0.000158982271041742,0.00109032442482967
"ENSG00000196597.13",218.601442038554,-0.582680616305591,0.154285320357433,-3.77664326687525,0.000158956143044558,0.00109032442482967
"ENSG00000169223.15",7207.9961343524,0.428167247113255,0.113380047369217,3.7763897356556,0.000159117951375037,0.00109087001866851
"ENSG00000156384.14",899.250229921569,-0.42265836770854,0.111925310450934,-3.77625369995132,0.000159204835771703,0.00109108081384303
"ENSG00000115145.10",1383.8098837155,-0.462947224516511,0.122598345569926,-3.77612946051105,0.000159284225038735,0.00109124011203837
"ENSG00000075234.17",2113.62448357327,-0.381174729737389,0.100956034260378,-3.77565078234248,0.000159590449828109,0.00109295277761068
"ENSG00000011275.18",1971.17665125112,0.367476818267137,0.0973405441240674,3.77516708555442,0.000159900447871473,0.00109469006862626
"ENSG00000152056.17",1166.74801084466,-0.392895681560185,0.104091937261889,-3.77450638248457,0.000160324803779335,0.0010972087627659
"ENSG00000185652.12",3.61933004905432,5.29110776854607,1.401874487024,3.77430919638062,0.000160451657528335,0.00109769039624101
"ENSG00000269951.1",15.6676414412632,-2.09092436983158,0.554020183812402,-3.77409421339709,0.000160590067982455,0.00109825072530155
"ENSG00000182022.18",1224.68601972054,0.412009019379131,0.109188381516279,3.77337784164978,0.000161052094200798,0.00110102304005864
"ENSG00000137269.15",1016.46139433866,-0.372183780499991,0.0986476732419889,-3.7728591893597,0.000161387380940793,0.00110292726299763
"ENSG00000153157.13",16.5721199204025,2.82494501844783,0.748961514117503,3.7718159948131,0.000162063752139279,0.00110716031162708
"ENSG00000153531.13",201.426724934347,0.736721979985328,0.195478217117721,3.7688188016451,0.000164021898851916,0.00112014393045884
"ENSG00000073150.14",299.068989831933,-0.775290475017387,0.205727173345633,-3.76853705035288,0.000164207114730191,0.0011210149216354
"ENSG00000285250.2",80.879957887676,0.868325757983556,0.230430129178295,3.76828221673951,0.000164374805095384,0.00112176569937988
"ENSG00000165716.11",93.1971921437593,0.859177705473284,0.228081583700232,3.76697535826699,0.000165237303197662,0.00112725595821333
